id,firstName,lastName,identifier,affiliation
d771942a-124c-4016-9e1a-bbc90578fac1,Nick,Hatzigeorgiu,,"5de15892-d5ad-4055-b4e1-11a2e2bd2d59,94750811-50aa-442c-8dfa-1dcb14bd266c"
0a671dcd-50a7-4e35-8992-2ef1546f8389,Laura,Hayes,https://orcid.org/0000-0002-6835-2390,"e1e99803-f3a4-4293-81b4-ab6653b444f6,22e571e0-bfca-4926-9866-14e242934829,dd809fc7-d195-45e3-a3bf-fa66387e6a25"
b57d704d-ca85-457e-9ebc-7cdc16cf14af,Edwin,Henneken,https://orcid.org/0000-0003-4264-2450,
198ef139-431e-4fd9-b421-272f3592452d,Peter,Heuer,https://orcid.org/0000-0001-5050-6606,e40f286a-3d79-4793-9a08-6cc52237b5f3
1eac3b2c-d048-4031-a327-fd2358a08ceb,Russell,Hewett,https://orcid.org/0000-0001-8944-4705,e995a87e-ac3d-4055-aec4-d151cdfb3176
d3a2d225-c380-4078-b8f7-d1e5d38d7e8f,Andrew,Hill,,
0ae9e6c0-e06e-46e5-9be1-99ae8e442a54,Julien,Hillairet,https://orcid.org/0000-0002-1073-6383,
6cdd104e-eb79-4eba-b30d-0a92ad4b6423,,Himanshu,,
d6a98b0b-bb2c-49bc-b2a2-1a0769448da6,Lars,Hinüber,https://orcid.org/0009-0004-7121-1021,
5564db15-b17e-4f59-9fe0-30a21be50ca9,Michael,Hirsch,https://orcid.org/0000-0002-1637-6526,80c4c74e-abb4-4730-b6b7-a2805dee334e
dd77b0be-c31d-4319-a8d4-1ee118c9dbc7,Michael,Hirsch,https://orcid.org/https://orcid.org/0000-0002-1637-6526,80c4c74e-abb4-4730-b6b7-a2805dee334e
64abb887-2274-489b-9924-2edf69e14e5c,Kaustubh,Hiware,https://orcid.org/0000-0003-3301-1016,f07aeac8-282f-44f6-af86-32f42cee5000
fa366e1a-dc8b-48a7-9152-3c322634036f,Alicreance,Hiyadutuje,https://orcid.org/0000-0002-3391-8737,06e0a335-8a81-4f48-b837-488e4564ff19
a20fda44-fb10-4c49-8f6d-86bde4756bf2,Chris,Holdgraf,,8926caf8-1e5c-42e2-9c0c-c6cbf86c24ac
89cadf76-e6aa-4e05-908e-74e1e1d72eec,Pratham,Hole,https://orcid.org/0009-0009-6926-1034,
1edbfe8e-9843-4b86-9c39-58878ab556cb,Derek,Homeier,https://orcid.org/0000-0002-8546-9128,8f88c881-f606-4eff-b1d7-a7736f0f89b1
21467b38-49d0-43cb-8948-522058178f1b,Ahmed,Hossam,https://orcid.org/0009-0007-7321-9109,b42472f7-029f-467a-9f35-2216d535ee28
fb325fac-aacc-4bf9-8968-b6e055d5da2d,Josh,Houghton,,e4ba8605-201c-4311-9879-a01a3b635971
d3cd1e9a-3001-4391-8ae7-36aec8b00d2e,Poh Zi,How,,
32e15f56-2150-4c42-9514-881d857073f4,Gregory,Howes,https://orcid.org/0000-0003-1749-2665,280d57d7-1b35-4bf3-b280-7a61aca6c404
35abf890-8b3f-4934-9095-dd90d90b7f3a,,Htyeim,,
856735bb-4488-41ed-8e0e-34866aaf9c47,Qiang,Hu,,
4967456a-3faf-40e7-9862-5c63e1d5636e,Yi-Min,Huang,https://orcid.org/0000-0002-4237-2211,6c76d454-a7b1-4e84-863b-d0ff716f8858
f3af3493-571f-48ed-b7f3-f4446caae9f2,Zhenguang,Huang,,
f5f21e0b-7ffe-478f-a45b-e79ef6f4d9f6,J. Marcus,Hughes,https://orcid.org/0000-0003-3410-7650,"7d4f0f58-8d42-4a8d-a6bb-94821a2079f3,96b3c1ef-e2f5-45df-8dc5-0d47a7422f86"
74c0fad5-359f-4b65-a01c-04b588551012,Keith,Hughitt,https://orcid.org/0000-0003-0787-9559,"dee053f9-b9cc-47f3-95fb-29f12607567b,57d0434d-7405-40fc-9a70-40015e999404"
41f67807-38d9-4a64-9e78-3936c1887bfd,Nabil,Humphrey,,
d5d036a6-922a-445e-abee-3e278934d1e7,Junyan,Huo,https://orcid.org/0000-0002-5469-7697,91d3186c-aa2c-4ac5-8a37-ede6f58d09b0
101b010c-c65a-4fc2-aed2-c7c30ffd2378,Vishnunarayan K,I.,,
465a2a8b-6cda-4667-a8fb-817232e46d57,,igor0sok,,
5b4d14ea-012b-4db9-956a-fd3a77277af3,,Ilja,,661b5122-954a-4a88-9c20-b18b6be3bfee
5d44a4a7-69cb-4170-85f6-5caae92d5516,Ronald,Ilma,,bf476440-fe83-4a21-bc16-faa3c7c2365a
0eb2bb9b-cf82-40d6-9f22-edf4f8ca86b2,Mateo,Inchaurrandieta,,
46f1d4e0-30d2-43cb-b24b-b551568570bb,Mateo,Inchaurrandieta,,
3ceb4f3c-777c-4ae9-89cb-7e10e207f14f,Andrew,Inglis,https://orcid.org/0000-0003-0656-2437,384d2361-d2c9-4e95-bc36-e5df8ee70f50
dd897bae-9576-43ba-95da-4e5f5f31b869,Jack,Ireland,https://orcid.org/0000-0002-2019-8881,6d94ed90-534f-445e-970f-c05fb10ccf0b
810dfe88-248b-4845-aa27-84304926ce9e,Dan Ryan,Irish,,
8baef179-28a7-452b-a471-64c832e70e1b,Maria,Isupova,,
bfb636ab-4809-4fda-81a9-e1899da615d8,Kateryna,Ivashkiv,,
71352468-ff1c-481b-8f2e-a6b3e6c00f1b,Gayatri,Iyer,,
3b735f49-f361-4c8c-a95a-b87eaec6e100,Caitriona,Jackman,https://orcid.org/0000-0003-0635-7361,be8190be-8394-4daf-8b39-11062eb07595
960ab3df-bb01-4534-bf4f-05e75bc9a5b1,India,Jackson,https://orcid.org/0009-0001-5404-8689,769bd68e-41d6-46fd-bde6-4ef0deceece1
1ea4f866-889f-4c18-ac30-2a0e034c547c,,Jacob,,
e4fa38ad-d9be-491d-aa4f-ab8c602bf582,Amogh,Jahagirdar,,
722fbfd0-8c41-4c67-ad8a-5884619ae090,Sarthak,Jain,,
22d6b661-b2b1-4618-a794-1887a35f0d78,Shubham,Jain,,
fb9867a0-7a2d-4e1b-81a4-a8562389aef0,Yash,Jain,https://orcid.org/0000-0001-5347-4734,f07aeac8-282f-44f6-af86-32f42cee5000
e189000d-8d72-4f5a-9ff7-39b7390e4582,Yash,Jain,,
7448f385-5f7f-4543-be58-4fd4985d2672,William,Jamieson,https://orcid.org/0000-0001-5976-4492,
8808102f-baf1-4b61-8b11-115c298b1bcf,Riku,Jarvinen,https://orcid.org/0000-0002-4246-2954,
d866fbe3-3385-4489-bb26-f7b0e61143cc,Alexis,Jeandet,https://orcid.org/0000-0003-2892-6924,"9e5aa6d0-8571-4948-942a-9abd57d3a45c,6bf90c8e-3299-4926-bc35-16c5bea92d09"
a4af177d-9fda-4851-8e9a-f70edad2179f,,Jeff,,
61dc4989-34f4-42be-9bc5-713afbbfd799,,Jeff,,
943b4a6b-c528-4719-8f27-c75aadb7c1d6,Mingyu,Jeon,https://orcid.org/0009-0004-7798-5052,abee784b-f274-46d4-984c-e1248431a31a
876cf80a-e8fa-43f9-8e93-af807fa305b6,Chris,Jeppesen,,b242cb07-2bcb-4afe-ba5e-e89ae812899d
ba65daa9-b248-4e2d-95b8-c38ce94d0598,Chris,Jeschke,,
6501bf4a-0cec-486f-8aa9-8ba3f2f45069,David B.,Jess,https://orcid.org/0000-0002-9155-8039,ee12924f-e15f-4043-bce1-d3ea96ad3796
3ab2ed72-e771-4174-9d2d-ceb16d2eca42,Andreas,Johlander,https://orcid.org/0000-0001-7714-1870,93c9be72-c330-40f5-81cc-8e2600a964c2
417e27ed-b169-4831-8064-815f5fe7eab1,Myles,Johnson,,
5d8c80d3-d8e3-4392-9c4f-cf93160e966a,,juanms,,
3a081711-1c82-402f-99ca-72767ffcca7f,Juhyung,Kang,,b7ace5c3-91eb-4f47-9802-a2282c0fb3bd
822fcd2f-13de-4fad-9a93-bea37e2efad4,Swapnil,Kannojia,https://orcid.org/0000-0002-4233-774X,4084b0d7-4f88-49b7-8551-903f09e8cdd3
b7539985-5142-405b-ba2b-3085774b7799,Alex,Kaszynski,,
16dd4e4e-52af-4312-9145-8ee217e0f582,,kconnour,,50e13531-c079-4eff-9f37-3f173333db35
b851fd8d-9d83-4421-822a-9c1f03e1b0cb,Ghaith,Kdimati,https://orcid.org/0009-0006-8851-7814,d7785659-29b8-45bc-a051-86424d130ec4
88fa6492-c572-4524-9604-4ae950b75eb0,,keimasunaga,,88f82f90-bc0a-47dc-8df7-fb8f3935fb8f
aacd6651-4533-4b3e-a7de-b1c4c917f77a,Hugo Van,Kemenade,,7c87654b-e8ee-4373-8fd5-83971f805da5
0d5d6315-fac7-49ca-b3f2-437c315c11e4,James,Kent,,
40d3b563-556a-4bcc-89c6-7402d5af067d,Duygu,Keşkek,,
87351098-0b4b-460d-a8ef-a8040c24e39a,Krishna,Khanal,https://orcid.org/0000-0003-3927-7501,19ecb440-d144-4669-bc8d-8a3c6ebf4fad
158318c3-43eb-4fa5-938a-b96286e6fd04,Diya,Khetarpal,https://orcid.org/0009-0009-4729-6797,
6df2db32-3361-4bc4-9317-ac7af6fe84a6,Yuri V.,Khotyaintsev,https://orcid.org/0000-0001-5550-3113,fd54e7d5-09c3-4bf4-8f01-a7dac8022ad2
ea94a1aa-b80d-4d2f-9cbc-5f63b9e378eb,Ankit,Khushwaha,https://orcid.org/0009-0009-3953-4206,c0b84947-eb27-4e57-83a8-5aa5e7449b96
43941c6f-4e5e-4797-8937-b01446b2aede,Liam,Kilcommons,https://orcid.org/0000-0002-4980-3045,d6db5f01-5945-49e6-bf41-8758dae049db
3ba35124-1b67-405d-8399-4d6ce89274f0,Michael,Kirk,https://orcid.org/0000-0001-9874-1429,"384d2361-d2c9-4e95-bc36-e5df8ee70f50,6d94ed90-534f-445e-970f-c05fb10ccf0b"
ff3dedf4-eef8-4023-ad4a-a6b4bc8cdecc,Reika,Kitano,,ed4bfa2d-202f-4c43-aef6-5c5eae6b080e
93622cf0-4bce-4036-9f6a-f4fc47ee1a62,Carl Bjorn,Kjellstrand,,
ad623803-c52b-4271-a06a-a53de80dc4a4,Kristopher G,Klein,,
fe7927e0-3e64-4494-baf1-0fadb01cae6a,Kristopher Gregory,Klein,https://orcid.org/0000-0001-6038-1923,b142914a-7d1e-484a-b8d7-124ddd8899fe
9a3c53c1-e376-40de-89ac-503be6c1fb7b,Jeff,Klenzing,https://orcid.org/0000-0001-8321-6074,"9325befb-4aff-470d-8fe0-fcc4d8f05094,18c9dfcc-f7fb-4194-8542-a8d3aa9ab2ff,6d94ed90-534f-445e-970f-c05fb10ccf0b"
8e81f290-c15e-4d31-9166-c87f573d15c9,Sudarshan,Konge,,
5543956f-39bf-41cf-8fe6-4ab41d39ee7b,Sam Van,Kooten,https://orcid.org/0000-0002-4472-8517,"7d4f0f58-8d42-4a8d-a6bb-94821a2079f3,4c1fcf27-212f-4daa-a461-d8efeb0b03b8"
eee28dd3-e518-42c8-ab4c-bc3bdaac41a2,Yash,Kothari,,
74b3ece2-dc52-4e1a-b5fa-8bfc8cd12014,Athanasios,Kouloumvakos,https://orcid.org/https://orcid.org/0000-0001-6589-4509,bfbd0415-674b-4b3d-a7cf-cf48b7d28576
24cb65e7-be66-4f5b-a668-09dedf5717d2,Sarah,Kovak,https://orcid.org/0000-0003-1714-5970,ade5c922-07e2-4b18-8261-bff06c32e709
9d86b8a6-81ff-4ecd-93fe-be69e56c981a,Pawel M.,Kozlowski,https://orcid.org/0000-0001-6849-3612,a89f4f6b-97e4-4625-927e-08dd633d52d1
f61b728e-3581-4ed0-9b6b-4deaa7dcdc73,Steve,Kreisler,,ef3262ce-6dcf-4b9d-a655-973d8157c9ec
d7b811fd-e7bc-47b9-acd2-9a8ed663dd26,Yash,Krishan,,
8247cb77-d6b3-46f0-bafb-efaa38b6e32e,Kalpesh,Krishna,https://orcid.org/0000-0001-6574-0817,398db147-74a8-47ec-bc2b-3c63c81570c6
67d18f6f-f25f-4b8f-8c2f-53bc4b538eee,,ksorat,,
5ca4916b-2464-4613-9d56-17b5211ff85b,Neeraj,Kulkarni,,
b5f103f7-d512-412a-ab52-788453a134da,Siddharth,Kulshrestha,,
c581ff5d-c990-41fe-8c7e-cb50f5ef12d9,Shankar,Kulumani,https://orcid.org/0000-0002-7822-0471,c320fb9d-f569-4dbb-beff-7548856b69da
72f1be77-4be9-4dbc-8c63-78a3d46f37eb,Ankit,Kumar,,
fd7c284e-da0c-4b24-a36c-eb975b12fb14,Gulshan,Kumar,https://orcid.org/0000-0001-8523-7223,e28e4854-7864-405b-a636-488270d245b5
d89d4bf7-9069-438d-95cc-ba313251b61b,Bharat S.R.,Kunduri,https://orcid.org/0000-0002-7406-7641,f32614d5-4fce-4412-8564-a3a2febf5ece
1b1a412d-3140-4bb7-822a-4c6149b9f8cd,Arseniy,Kustov,,
4dc2d5ff-ccca-4a0c-805c-f851e3b1a134,Piotr,Kuszaj,,
f6820061-7ebd-470b-a5cd-9af569a99929,Rémi,Lacroix,,42801146-472b-4d81-91f0-b30eab2819cc
677710a6-1bb4-4f12-b3ed-3d3bfa01ab36,Timo,Laitinen,https://orcid.org/0000-0002-7719-7783,0220fde4-78ce-416f-b8a0-1e9a0fb98005
5a7aa461-5232-4d6f-90e9-7cda85341c38,Leslie,Lamarche,https://orcid.org/0000-0001-7098-0524,"595d2a25-172c-447c-9560-9cbd3e175861,c436f54b-37b5-4079-841e-5f806c4fbf2b"
e50cf919-b482-4488-a9cd-0a9ac404b532,Derek,Lamb,https://orcid.org/0000-0002-6061-6443,7d4f0f58-8d42-4a8d-a6bb-94821a2079f3
5f13f8fa-c0a2-450f-a17d-8b44d34a1850,Samuel J.,Langendorf,https://orcid.org/0000-0002-7757-5879,d402d7df-3761-492c-ab7f-90226678a25c
52489175-3016-45a1-8728-3c2ca6bd0c20,Giovanni,Lapenta,,
925f4fe8-d6e1-4cf4-99d4-6f850f4d80c0,Brian,Larsen,https://orcid.org/https://orcid.org/0000-0003-4515-0208,d402d7df-3761-492c-ab7f-90226678a25c
5b5a4313-8408-4334-a1c7-1eb8848f8053,Davin,Larson,https://orcid.org/0000-0001-5030-6030,"5de15892-d5ad-4055-b4e1-11a2e2bd2d59,94750811-50aa-442c-8dfa-1dcb14bd266c"
90ea7fa1-61f3-4be9-a723-d8a53c39343a,Silvan,Laube,,
f512862d-1748-4440-a85b-e7c80f9f35b5,Karl M.,Laundal,https://orcid.org/0000-0001-5028-4943,
e79e10b2-1839-414a-ae14-597d36cc61e0,Karl M.,Laundal,,9746c1d2-6fac-4d63-8443-26f5cb382e7d
6635c0ba-c3b0-4806-b0cb-afba8722393b, Ph.D.,Lei Cai,,5639973f-3756-4eda-a4ec-1c2b928968b3
5cd38bcc-109c-4eb6-b52e-83f2256afbd5,Sophie,Lemos,,
e1046dae-82c8-4d6c-93a4-b126f6fcfbf9,Andrew J.,Leonard,https://orcid.org/0000-0001-5270-7487,"171a2ce4-d40b-4ae5-87ed-f123ba8fc15a,34c2d409-8bfa-4a14-8182-8935ddd0ddb3"
bbb91016-ceb5-4115-85d1-df23adac7c27,Drew,Leonard,,
594447b9-975c-4ccd-ad6d-86360e04903b,Joseph,Letts,https://orcid.org/0000-0001-9900-739X,
15cd48c5-5cf6-4aba-b05b-4c8432a97e97,James W.,Lewis,,
5819efb0-3fb9-4e98-95f2-5b14c49d7f68,Jim,Lewis,https://orcid.org/0009-0005-4191-5906,"5de15892-d5ad-4055-b4e1-11a2e2bd2d59,94750811-50aa-442c-8dfa-1dcb14bd266c"
cab57916-5c7b-4d9c-8bb2-ec44e5a527f2,Samuel,Li,,0a971d7e-9ccd-42d7-876a-02284f41b663
2808221f-713c-43ad-ada5-c58795a88514,Simon,Liedtke,,
da4c6b94-f422-4ed7-9f75-d9ccd577ccdd,Pey Lian,Lim,https://orcid.org/0000-0003-0079-4114,"cd98a763-8d31-4704-a219-9d1f43a05888,f78ea210-eed5-45a6-9956-c3009cbcc6a5"
7501cd9f-52e1-4944-b538-2313d7ed4c27,P. L.,Lim,,cd98a763-8d31-4704-a219-9d1f43a05888
0f484bfb-290c-45cd-9141-3b8f7ff08b9d,Rafael Pires De,Lima,,9ee3b8bd-e4b6-4976-9627-4dcd47456e6c
a94e5d35-949a-43d4-ad57-48e5dddfd5c0,Cassandra,Litwinowich,https://orcid.org/0009-0002-1171-4415,4301e2e6-86ca-41e9-a246-c94fa602d690
0d9e2d60-cbc5-4d1e-a545-0963b0f66b8a,Weihao,Liu,,
5d6c1beb-6882-4977-8568-3d7fced6e26d,Priyank,Lodha,,
31845a5a-497a-4bd2-8e2d-ff47959154f1,Chris,Lowder,,
b8563229-44ab-4073-8e88-24bc02723a65,Chris,Lowder,https://orcid.org/0000-0001-8318-8229,7d4f0f58-8d42-4a8d-a6bb-94821a2079f3
4e17b0e8-2d53-47c4-88f8-aca8e9dd006a,Greg,Lucas,https://orcid.org/0000-0003-1331-1863,"b242cb07-2bcb-4afe-ba5e-e89ae812899d,3486e8ae-7da9-449e-8705-6256e42c4db0,6d4b52ba-dc7c-4502-add3-af42583f9e9d,0932a88c-0c19-4a8c-86bd-982fd4b9a2f1,28885b21-d882-4e7e-818a-b35f4f6563a9"
86cbd127-9eee-4dfb-ba78-32115ab8ac3f,Mouloudi Mohamed,Lyes,,
7f4a313b-f7c9-47bf-abf9-98b14cda5ba7,Conor,MacBride,https://orcid.org/0000-0002-9901-8723,ee12924f-e15f-4043-bce1-d3ea96ad3796
64ada48b-a2b3-44bb-91da-9616f62f9493,Aditya,Magarde,,
ff7de896-5252-477a-88f8-4ad5b89c7b3e,Abinash,Mahapatra,https://orcid.org/0009-0000-5975-6775,212df364-d85e-45cb-aff4-4eba3d24ae70
2236d70a-73a7-4ed1-ab06-cd03163ecb00,Ritiek,Malhotra,,f39a5f45-fb56-4413-b89a-885ad48e0c52
acddd640-35dc-4e70-bfff-f3727326d369,Yash,Malik,https://orcid.org/0009-0005-7611-034X,
4c83c534-3d12-480f-aa88-c0fe2a6c6b52,Michael,Malocha,,
5e80d0d1-7b85-41da-aa28-29af079e8963,Shane,Maloney,https://orcid.org/0000-0002-4715-1805,"e1e99803-f3a4-4293-81b4-ab6653b444f6,fdb29050-11b5-4b28-bdc0-da1dfc59aaba"
fea9d1b6-1f5e-4922-9021-8b620d506193,Benjamin,Mampaey,https://orcid.org/0000-0001-6541-4966,d699f0e4-a50c-483b-ac1d-73e725531832
02e961ec-4609-4ea5-bf2b-90a47fb6f20d,Mubin,Manasia,,
0c627641-eb5f-44be-aa9c-0cb5aaeaab58,Manas,Mangaonkar,,
298edd89-46cb-46d1-a8ae-fa759b6c57a7,Abhijeet,Manhas,https://orcid.org/0000-0002-0757-2883,55a9d418-5449-4810-8897-518e888a4065
12a24cea-5e9a-46b8-9eb8-d284142cbf74,Larry,Manley,,
d4259f5b-5cfd-4455-8184-cea714d8d8fe,Ed,Mansky,,
e5f038e9-9140-451f-a62c-c7f1a68e42f1,Jesse A.,Mapel,https://orcid.org/0000-0001-5756-0373,a48c479b-9ffb-424a-95d0-613e4e81343a
69ab549b-1fcf-4ac5-bf0a-9ed63d045a67,Jean-Luc,Margot,https://orcid.org/0000-0001-9798-1797,df2eece9-956d-44d2-a946-8bd78f235caa
9eb17566-0874-4e3d-b69d-c89ee1c7ca9a,Melissa,Marquette,https://orcid.org/0000-0003-4288-9875,94750811-50aa-442c-8dfa-1dcb14bd266c
b8efa25e-6853-4dd6-9faf-a64f218a94a1,Dan,Marsh,https://orcid.org/0000-0001-6699-494X,ba4a74e7-9a05-478d-a5f1-3b45afe92d94
d22d8c2c-cc49-46ab-b886-9d7989e50f92,Carley,Martin,,
55fdb510-f237-4c03-9625-931456e05b73,Carley J.,Martin,https://orcid.org/0000-0002-8278-9783,fa54b15f-9620-4e57-b8d8-9c8cac5d69a5
c8cfb28f-2d12-46e7-9bd0-e194f9e1e5dc,Joao Victor,Martinelli,,
28511e7e-ff94-4d46-ae25-22ce08add7ee,Mihailo M.,Martinovic,https://orcid.org/0000-0002-7365-0472,"0425c0df-a43b-490b-93b9-01a6302cec95,b142914a-7d1e-484a-b8d7-124ddd8899fe"
6a2c6430-fe12-4d7c-9bd9-119c86da65be,Nathan,Masi,,
c77fd798-97b9-48e5-b3cf-ade23d6493ad,James,Mason,https://orcid.org/0000-0002-3783-5509,"b242cb07-2bcb-4afe-ba5e-e89ae812899d,a413f94e-2313-4048-a58c-516aa71195bf"
e0dfab56-e527-48e6-b525-e86863dded14,Harsh,Mathur,https://orcid.org/0000-0001-5253-4213,1882bc21-e387-4be6-bb96-9453fac4da52
c478c80b-b2f3-48ca-a3b3-825715f51fd8,Florian,Mayer,,
f1e72476-c445-47dd-b4ab-40c4a05c615f,Jonathan,McAuliffe,,c4feee66-4e3b-4050-bb8b-ee4ac661ac17
6696426d-f68d-4eed-8cf0-6aa98d2835f5,Andrew,McCubbin,,382a3c4a-63af-4b82-92bd-2b60772f035b
0ead8662-05dc-4b60-b1d6-de5c93fcbf85,James,McFadden,,"5de15892-d5ad-4055-b4e1-11a2e2bd2d59,94750811-50aa-442c-8dfa-1dcb14bd266c"
e67d0cca-ed84-4a81-898c-2db53af16b7c,Ryan,McGranaghan,https://orcid.org/0000-0002-9605-0007,7f1f1ea8-fb99-400f-8867-1e87baf7ea13
a75d6183-fe00-4b00-a6a3-ce4d52fe52e1,Kurt,McKee,https://orcid.org/0000-0002-8547-8489,36c4a2d0-5f85-4c83-9bfc-77a712f0c5f4
9618af77-ecc1-420b-84b7-731e9e4d7000,James,McTiernan,https://orcid.org/0000-0002-3038-176X,"5de15892-d5ad-4055-b4e1-11a2e2bd2d59,94750811-50aa-442c-8dfa-1dcb14bd266c"
5e0c9bb5-59c1-4a88-ada9-3d54187e436f,Gavin,Medley,https://orcid.org/0000-0002-3520-9715,
ce209938-b4d2-4f21-bcf9-505fcad0c1bf,Gavin,Medley,,b242cb07-2bcb-4afe-ba5e-e89ae812899d
80675648-fb17-44aa-aaab-8253b138d706,Christer van der,Meeren,https://orcid.org/0000-0002-8043-0953,
4176b030-f090-4bf4-a3b0-b2adeb4075b6,Christer Van Der,Meeren,,
cc0386be-5dca-4b01-8840-a325d6360d03,Ambar,Mehrotra,,
88bc4069-7790-490d-a4a8-6a4c2c23b51b,Rajasekhar Reddy,Mekala,,
c6b0eed2-1013-4dd2-a441-d0dc799341db,Matthew,Mendero,,
60e23d4e-470f-4ac7-b213-043e960f24ee,Tony,Mercer,,5de15892-d5ad-4055-b4e1-11a2e2bd2d59
62830d06-b4e8-455d-8c05-c84b1a1c9ac4,Slava,Merkin,,
5d33f1c7-2932-4f9e-8f99-646ee42b2b0d,Tomas,Meszaros,,
4415503d-9818-4d13-a397-b82a0d834d8d,Ingo,Michaelis,https://orcid.org/0000-0001-9741-4063,fa398bca-d28b-40f7-aac6-1bdf20e2ffe8
8bf5c68b-3c6e-4696-99de-f50e5fa83a80,,Mika,,
e803d560-3358-44ce-8028-eda40a75681f,Aniket,Mishra,https://orcid.org/0009-0008-4790-5604,
d176d318-5b7d-4b5b-a72c-049a3c15ee22,Pankaj,Mishra,,
35242c52-d20b-41d3-bae1-ef853bc3a7ec,Rishabh,Mishra,,
1c971a51-4b51-4cd5-a5b6-01f8337cc3af,Sashank,Mishra,https://orcid.org/0000-0001-8302-1584,fbc7774c-e688-44fc-9107-2a8f6baf6e14
103c72a8-fe20-41be-974a-d8bb971f474e,David,Mitchell,https://orcid.org/0000-0002-2274-0603,94750811-50aa-442c-8dfa-1dcb14bd266c
ff39a6cd-4730-4cc2-8621-1dc558fe5944,,mkocher56,,
37d3cab3-24a9-44c4-88a0-c394bb72423b,Wenli,Mo,https://orcid.org/0000-0002-9179-9801,382a3c4a-63af-4b82-92bd-2b60772f035b
4aeafada-c3c0-47b0-be3c-c278df4dbede,Sanskar,Modi,,
6bebbb69-28e3-4414-a540-d9706fcdcc97,Carlos,Molina,https://orcid.org/0000-0003-0300-4106,
a6f289fb-dc25-4808-ad01-e21ade14e16a,Carlos,Molina,,106c926f-dbd6-45d2-bfe5-de98221dc117
6fbd29df-80c1-40f8-b627-a652e7e03c67,Steven K.,Morley,https://orcid.org/0000-0001-8520-0199,d402d7df-3761-492c-ab7f-90226678a25c
cb093d1a-a697-41fd-9bae-c61bcd67e79a,Achim,Morschhauser,https://orcid.org/0000-0001-7955-4441,3533785a-e46a-40c2-b88d-6d7c1b1326e7
7eee71c9-4b16-49a1-9472-18ba95b0ffc8,Christian,Möstl,,de67b27e-5ace-4c83-a2b9-200c8f06de01
ac6a7c89-8978-48da-bfe9-131acb5dc69c,Michael,Mueller,,
493ee719-c5c1-4777-b895-c99785bd36e5,Stuart,Mumford,,171a2ce4-d40b-4ae5-87ed-f123ba8fc15a
083cedc3-89ed-4029-b0ca-4e84cd4a2797,Stuart J.,Mumford,https://orcid.org/0000-0003-4217-4642,"171a2ce4-d40b-4ae5-87ed-f123ba8fc15a,59917036-eb03-4997-bf80-6625da3853a5,7e963725-347b-4ce7-8738-92e557f8a8a6"
fb2dc7e1-442e-40df-899c-3ff1137792c6,Joshua,Munn,,
0c696626-f666-4e6d-95cd-9e0e08910a66,Shin-ya,Murakami,https://orcid.org/0000-0002-7137-4849,e2c7305c-946e-4641-9c87-1903d7ade6bf
09e36914-a9bb-48fe-a3f9-336cc0b80afe,Nicholas A.,Murphy,https://orcid.org/0000-0001-6628-8033,"7706c349-0f19-4b70-b292-4a3f7859a2ba,eeb98e70-f24e-438d-a1b4-22323da1a6ec,fe429ea7-35f7-4baa-b115-7c8a85bc7bd1"
94bf8cf1-c688-4e55-89fb-33579199eed0,Sophie A.,Murray,https://orcid.org/0000-0002-9378-5315,
5117de57-ba82-4e60-ace1-9783273dba6f,Denis,Nadeau,,d402d7df-3761-492c-ab7f-90226678a25c
5b0cdd2a-c355-4145-875d-a3dc7c5069a4,,Nakshatra,,c9d60937-2e24-4752-84c3-2dff25ffe195
2c4c77fe-a1ba-4a54-aafa-699a0f821be4,,Naman9639,,
89cd879b-51e0-4596-83b0-24033301b16b,,NCAR,https://ror.org/05cvfcr44,59d06dc6-0f95-4418-bfd5-e80234a74c40
d857c04b-fb2c-4538-ae33-0c566c27fe36,Jonathan T.,Niehof,https://orcid.org/0000-0001-6286-5809,6da76f19-0dd1-47e2-8518-9c2220c5879b
e9e7e198-b639-4da4-8f50-7bc7f145e526,Kyle,Niemeyer,https://orcid.org/0000-0003-4425-7097,94deb791-bbbc-4a96-978d-e354346ab98e
21e5b374-c27e-4218-9d60-451de6cd83da,Yukie,Nomiya,https://orcid.org/0000-0002-9572-6300,3bc2249f-f709-475c-a806-f875545a9da4
08724f84-65da-4b23-a97f-6c94378d0fa1,Cecilia,Norgren,https://orcid.org/0000-0002-6561-2337,fd54e7d5-09c3-4bf4-8f01-a7dac8022ad2
f5e43456-249d-4c83-818d-998e3088dd7f,,nsshirman,,
85223068-5da3-4f09-b541-00290b1e5238,High Altitude,Observatory,https://ror.org/03773p874,
ee55616e-7a77-451b-97c7-02304b18d653,,oms9,,
80ffd628-fa69-4e57-8eee-a8c63cdd4f79,Evin,O'Shea,,
b08b97a2-6a8f-4b16-93f2-3dc46d7e2480,Ricky,O'Steen,https://orcid.org/0000-0002-2432-8946,e91d2d8f-1e3c-4151-82fd-134348a09979
583a36cf-21a7-4639-b54f-6ba23e043c8a,,OussCHE,,
e642af60-bc4f-46f2-9bed-b35ca53d77d1,Martin,Pačes,,7c32d4a4-0a0a-4683-a44b-02e0c0ed0b35
92c0080f-1951-4a22-a6ea-2a8a2ef0381b,Enrico,Paganin,,
b7541ba3-a976-45d4-b411-42ab6ce9c3f8,Christian,Palmroos,https://orcid.org/0000-0002-7778-5454,acb7415f-70c1-466c-a1c0-e4deb76c479f
66b64319-c80a-437f-b22e-671a60c06198,Asish,Panda,,
